STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FXR_CURRENCY,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,CURRENCY,ACCOUNTING_ENTRY,VALUATION,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,STATUS
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2003-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2003-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2004-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2004-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2004-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2004-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2005-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2005-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2005-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2005-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2006-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2006-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2006-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2006-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2007-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2007-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2007-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2007-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2008-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2008-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2008-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2008-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2009-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2009-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2009-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2009-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2010-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2010-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2010-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2010-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2011-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2011-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2011-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2011-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2012-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2012-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2012-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2012-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2013-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2013-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2013-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2013-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2014-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2014-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2014-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2014-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2015-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2015-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2015-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2015-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2016-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2016-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2016-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2016-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2017-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2017-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2017-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2017-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2018-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2018-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2018-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2018-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2019-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2019-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2019-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2019-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2020-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2020-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2020-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2020-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2021-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2021-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2021-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2021-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2022-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2022-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2022-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2022-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2023-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2023-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2023-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2023-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2024-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2024-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2024-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2024-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2025-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2025-Q2,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2025-Q3,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2025-Q4,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,UFXRA,CI_T,SHRO_PT,Q,2026-Q1,0,0,,,,_T,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,NV_USD,A,1995,1427903000,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,NV_USD,A,1996,1451105000,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,NV_USD,A,1997,2259469000,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,NV_USD,A,1998,2212540000,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,NV_USD,A,1999,1338184978.05546,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,NV_USD,Q,1999-Q1,1723272792.16701,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,NV_USD,Q,1999-Q2,1285445856.24092,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,NV_USD,Q,1999-Q3,1362236000,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,NV_USD,Q,1999-Q4,1338184978.05546,6,,,,CHF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,SHRO_PT,A,1995,0.18585127172009,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,SHRO_PT,A,1996,0.158949451129095,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,SHRO_PT,A,1997,0.247211953315226,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,SHRO_PT,A,1998,0.238597929231721,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,SHRO_PT,A,1999,0.132127042416227,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,SHRO_PT,Q,1999-Q1,0.191215548262754,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,SHRO_PT,Q,1999-Q2,0.139529467740507,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,SHRO_PT,Q,1999-Q3,0.140642803054316,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_CHF,SHRO_PT,Q,1999-Q4,0.132127042416227,0,,,,CHF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_DEM,NV_USD,A,1995,130499001000,6,,,,DEM,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_DEM,NV_USD,A,1996,142454489000,6,,,,DEM,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_DEM,NV_USD,A,1997,140002275000,6,,,,DEM,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_DEM,NV_USD,A,1998,130543871000,6,,,,DEM,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_DEM,SHRO_PT,A,1995,16.9853311422774,0,,,,DEM,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_DEM,SHRO_PT,A,1996,15.6040140702608,0,,,,DEM,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_DEM,SHRO_PT,A,1997,15.3178626798267,0,,,,DEM,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_DEM,SHRO_PT,A,1998,14.077710366589,0,,,,DEM,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_ECU,NV_USD,A,1995,88115590000,6,,,,ECU,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_ECU,NV_USD,A,1996,86654700000,6,,,,ECU,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_ECU,NV_USD,A,1997,76931150000,6,,,,ECU,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_ECU,NV_USD,A,1998,16541380000,6,,,,ECU,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_ECU,SHRO_PT,A,1995,11.468842393262,0,,,,ECU,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_ECU,SHRO_PT,A,1996,9.49188170584239,0,,,,ECU,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_ECU,SHRO_PT,A,1997,8.41715458910331,0,,,,ECU,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_ECU,SHRO_PT,A,1998,1.78380459319832,0,,,,ECU,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,NV_USD,A,1999,183374834576.837,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,NV_USD,Q,1999-Q1,168778054348,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,NV_USD,Q,1999-Q2,168761215000,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,NV_USD,Q,1999-Q3,183059955000,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,NV_USD,Q,1999-Q4,183374834576.837,6,,,,EUR,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,SHRO_PT,A,1999,18.1056990950606,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,SHRO_PT,Q,1999-Q1,18.727730364901,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,SHRO_PT,Q,1999-Q2,18.3182841889983,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,SHRO_PT,Q,1999-Q3,18.8998567048565,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_EUR,SHRO_PT,Q,1999-Q4,18.1056990950606,0,,,,EUR,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_FRF,NV_USD,A,1995,17346368000,6,,,,FRF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_FRF,NV_USD,A,1996,15039285000,6,,,,FRF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_FRF,NV_USD,A,1997,10717107000,6,,,,FRF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_FRF,NV_USD,A,1998,12962472000,6,,,,FRF,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_FRF,SHRO_PT,A,1995,2.25774758686317,0,,,,FRF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_FRF,SHRO_PT,A,1996,1.64735570211945,0,,,,FRF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_FRF,SHRO_PT,A,1997,1.17257504101994,0,,,,FRF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_FRF,SHRO_PT,A,1998,1.39785901132823,0,,,,FRF,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,NV_USD,A,1995,16014066000,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,NV_USD,A,1996,25989439000,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,NV_USD,A,1997,24683696000,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,NV_USD,A,1998,26120274000,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,NV_USD,A,1999,30518030095.704,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,NV_USD,Q,1999-Q1,26218230290.7905,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,NV_USD,Q,1999-Q2,27620338891.0157,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,NV_USD,Q,1999-Q3,29165473000,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,NV_USD,Q,1999-Q4,30518030095.704,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,SHRO_PT,A,1995,2.08433943447801,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,SHRO_PT,A,1996,2.84680093046548,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,SHRO_PT,A,1997,2.70068086935436,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,SHRO_PT,A,1998,2.81678219935692,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,SHRO_PT,A,1999,3.01322845723027,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,SHRO_PT,Q,1999-Q1,2.90919307861201,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,SHRO_PT,Q,1999-Q2,2.99806574159866,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,SHRO_PT,Q,1999-Q3,3.01116243817148,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_GBP,SHRO_PT,Q,1999-Q4,3.01322845723027,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,NV_USD,A,1995,54124180000,6,,,,JPY,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,NV_USD,A,1996,64949053000,6,,,,JPY,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,NV_USD,A,1997,57161065000,6,,,,JPY,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,NV_USD,A,1998,65975295000,6,,,,JPY,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,NV_USD,A,1999,73453200045.2018,6,,,,JPY,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,NV_USD,Q,1999-Q1,60453518165.9707,6,,,,JPY,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,NV_USD,Q,1999-Q2,58580899160.6955,6,,,,JPY,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G110,AFXRA,CI_JPY,NV_USD,Q,1999-Q3,68789720000,6,,,,JPY,CO,NV,,USD,O,,
